"""20170906""",27053343
"""20170907""",231737372
"""20170908""",268386458
"""20170909""",162552285
"""20170910""",128634753
"""20170911""",98448643
"""20170912""",79526323
"""20170913""",126312739
"""20170914""",243013594
"""20170915""",231241347
"""20170916""",170915391
"""20170917""",135352895
"""20170918""",103223300
"""20170919""",90048086
"""20170920""",135129604
"""20170921""",266699690
"""20170922""",287775092
"""20170923""",212570353
"""20170924""",182356593
"""20170925""",131885839
"""20170926""",133948142
"""20170927""",192582928
"""20170928""",325837369
"""20170929""",273555131
"""20170930""",167997222
"""20171001""",145757077
"""20171002""",148635439
"""20171003""",178906818
"""20171004""",224281911
"""20171005""",414373925
"""20171006""",406732204
"""20171007""",290907654
"""20171008""",240935050
"""20171009""",197323180
"""20171010""",152486087
"""20171011""",163066837
"""20171012""",251690940
"""20171013""",269629895
"""20171014""",227311508
"""20171015""",203653802
"""20171016""",133212067
"""20171017""",99325565
"""20171018""",73830558
"""20171019""",58966450
"""20171020""",52026213
"""20171021""",54720978
"""20171022""",53216802
"""20171023""",38740698
"""20171024""",35737045
"""20171025""",32659847
"""20171026""",29806181
"""20171027""",28294335
"""20171028""",30356992
"""20171029""",30160370
"""20171030""",20379018
"""20171031""",17846207
"""20171101""",15499108
